,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state
35,2,fitness test gang gang,4187.4,1427,2051,0.0,Run,Run,0.0,5906338706,2021-08-31T14:01:25Z,2021-08-31T10:01:25Z,(GMT-05:00) America/New_York,-14400.0,,,,0,2,0,1,0,False,False,False,False,everyone,False,g8269681,"[40.70173, -74.312246]","[40.701868, -74.312431]",2.934,6.9,True,170.9,190.0,False,True,25.7,25.1,6279209179.0,6279209179,271DFB45-F4D5-43BB-8F18-528A6A1DCE73.fit,False,0,0,False,52122836,1,a5906338706,yplwFpbqdMSaASYWGY?_@NgAfC[l@GX?PH\JNXTZHXDPITg@jAoC?{@Sc@KKo@QM@OJeAbC[^EJCd@@VFRNVNLXH\@LGHMdAwBZ_ADc@AQEUS]OMYCUBWNILOb@q@zAW^ITCPD`@LXNLXL`@HXG~AuDHYA[BFEVBCAc@Ug@OIWEUIK@OHmB|D?TBVDPNX^L^DTC`AmBj@_B@m@Me@IOSKSCe@HIF_BdDIRGd@BRL^JNNJRDd@BNIxAgD?@HcACSC?Jv@?o@GUIOKMSI]E[NuAtCQf@CRBb@HXNTJFTFXBJGrA}CL_@BOHDB}@CUOU[QQCO@YPq@nAy@hBEd@@NDJLRXRd@HJ?PIlAuCRo@Bg@BPC^Bq@CUQ]SKg@GOBSL_AxB]l@CHGf@BTLb@JRRPTFRAJCjBeE?e@DV@CBSAa@GWEGOKYGi@?MF{@lBc@t@Od@Df@JZNNVNPB\?JEVe@~@eCN{@AUAv@FK?UCMWa@QI_@CUIMFiAfCSVIPEP@\BNNXXRp@LDALIZo@p@kBFU,2
36,2,Evening Run,2032.3,1001,2891,0.0,Run,Run,,5906339011,2021-08-29T22:06:28Z,2021-08-29T18:06:28Z,(GMT-05:00) America/New_York,-14400.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g8269681,"[40.551062, -74.372356]","[40.551494, -74.37279]",2.03,5.7,True,119.7,163.0,False,True,26.8,26.4,6279209484.0,6279209484,8604B733-D3BB-4DB7-9BBD-988777E0E72A.fit,False,0,0,False,52122836,1,a5906339011,ccovFfz|dMHO@lABc@AAAN?C?GBNCC?DAOA@A[AJFd@@M@X@_@E}@Ch@@JFBCNFSEZMyAKUNpA@PCW@XBs@EQ?TBFFOESALAGBlAAo@?ZBJ@CC??FD_@Ak@AKGGCF?DFXDz@BC?GOu@AJ@ZDV@WGi@F|@@K@LAi@CIIq@B^Hn@@IACB`@Ei@A\AO?BBZCcAAX@n@B[@[I}@AMCAEr@Sr@Wd@SJKH,2
37,2,Afternoon Run,2470.2,1219,2838,0.0,Run,Run,,5906339095,2021-08-29T21:05:48Z,2021-08-29T17:05:48Z,(GMT-05:00) America/New_York,-14400.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g8269681,"[40.551017, -74.372454]","[40.551487, -74.374003]",2.026,5.5,True,137.2,183.0,False,True,26.8,26.4,6279209575.0,6279209575,CC4DC8F9-DE43-4397-BDB0-43B3E24ACD40.fit,False,0,0,False,52122836,1,a5906339095,ybovFzz|dMD\UyBHLDXFlAAKAHKsAEOCD?`@@DBs@Hp@Dp@BFCFGoB@BDpBK}BH~AIi@?CJt@GcAFx@E[?BAEGgAD\HTDfAABSmBH~A?B@CAc@Bl@@KOwA@B@GFvAGaA@b@?K?BBMIi@LlB@Y@D?DE]A{@A`@Db@Cq@Gg@Bt@H~@CC?YDFEG@L?[CU?b@BPB?AUEk@GK@P@Qk@zAMRSPCHEdA@rACv@@X,2
38,2,Evening Run,2071.6,1100,3136,0.0,Run,Run,,5906339321,2021-08-29T00:11:28Z,2021-08-28T20:11:28Z,(GMT-05:00) America/New_York,-14400.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g8269681,"[40.874854, -74.161178]","[40.875226, -74.160482]",1.883,5.3,True,104.9,153.0,False,True,41.1,41.0,6279209754.0,6279209754,8BC81505-40C5-40C8-9879-1772EA860A96.fit,False,0,0,False,52122836,1,a5906339321,yjnxFjrscMYP`@K?@C@S?VOLABBCDDCy@NPCF@OFEE?BXEUDEA@CDBHC?EBE@@?BL?`@IC?FA_@LK@PIQHA?PEo@LHCCDRIXE[JQ@JKLAKF`@GTKm@RWFDEH?UHFI?DC@I?HIB?@@GHPIHAIB?AIBG@FE`AOkAVFGb@Ig@PBGHCVGJ?u@PH?LGSHB@CBFI`@MKFc@L`@QVESFWBZE_@PI@?EPGTIHAWLWF`@QRCs@RDGd@KKGo@OIGKuA@MEIE@,2
39,2,Evening Run,2579.1,1299,2911,0.0,Run,Run,,5906339428,2021-08-28T23:12:27Z,2021-08-28T19:12:27Z,(GMT-05:00) America/New_York,-14400.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g8269681,"[40.874844, -74.161201]","[40.875196, -74.160528]",1.985,7.5,True,133.9,177.0,False,True,41.1,40.8,6279209912.0,6279209912,8FC742E3-E422-47D3-B487-151D45AC1C6F.fit,False,0,0,False,52122836,1,a5906339428,wjnxFprscMa@LFEnAUgATZQDFEDODQ@FGVKNA[LHAOFf@S{@RXIp@IIFk@FLI^IB@SHg@Jb@Ob@Eq@PK@JIVAE@A?DCLGH@[Li@FCDj@Sb@Ga@Pc@FNOTID@EDc@J\GM@NCNIu@TbAWw@XE@j@UOB?Ad@Ia@PQB`@UNBWHg@JSHt@YXGIF_@JRM@?o@VM?b@S`@E?BQJE@@EUB`@SLABDUNG@BIm@PNKPERAGFQDQBGAd@KN?e@JA?RG_@DXGh@Ec@BWJK?NGj@IK@ULM@HCG?JEf@OPB]Jw@FJC^CG?Ym@U}@EGKEIO,2
40,2,Lunch Run,2424.3,1170,2839,0.0,Run,Run,,5906339421,2021-08-28T15:01:19Z,2021-08-28T11:01:19Z,(GMT-05:00) America/New_York,-14400.0,,,,0,1,0,1,0,False,False,False,False,everyone,False,g8269681,"[41.037232, -73.932588]","[41.036735, -73.932969]",2.072,6.2,True,131.6,177.0,False,True,23.4,22.9,6279209919.0,6279209919,1013E579-DC62-4745-88E7-52E0207A918A.fit,False,0,0,False,52122836,1,a5906339421,uanyFt}fbME@NYLMOT@CJOGPKNUVVi@JKIPYZFM[f@LUd@g@@BGLIDFUNOEPOZc@\R_@h@o@CPKT]\G@DK\a@PQD?Yd@OLGBFSNOAJGJIH^s@CJKPIF?EDGD?KTPa@VWGP]h@SLTa@FC@D@KJSAFEHHOGNKHEAAHU\BKHQRUGVMRWPHUDEDA@Bf@s@ADJK@DAEg@n@OJ@EVY@BP_@DCEVRSC@ACKNA??EA@?@DA[h@a@^HS^m@PQKXKHHSDCRF`@Rb@pAGE,2
41,2,Morning Run,2400.2,1238,3473,0.0,Run,Run,,5906339465,2021-08-28T14:02:42Z,2021-08-28T10:02:42Z,(GMT-05:00) America/New_York,-14400.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g8269681,"[41.037236, -73.932581]","[41.037255, -73.932567]",1.939,4.3,True,129.4,176.0,False,True,23.5,22.4,6279209940.0,6279209940,503E0C8E-4E19-450C-A2D6-31D6E82FF06F.fit,False,0,0,False,52122836,1,a5906339465,uanyFt}fbMA?PW@KELQTV]ED@KFEM\OR?EFQITIJXi@JCg@n@^k@[b@K\?HD?Zu@ONEB@KHKMRPYJKINLM_@f@Pe@FGKXU`@^{@QZDIPMNUe@|@CDJ[OX^m@Wl@?Hf@aAU\C?DGGJ_@^LUJGGBGLVc@NOWh@MJ@GWb@l@{@JKSb@GDV_@m@r@j@y@HEBK?LBLXj@\\NPMOa@_@]W[M,2
42,2,Morning Run,1632.3,879,1389,0.0,Run,Run,,5906339238,2021-08-27T13:40:24Z,2021-08-27T09:40:24Z,(GMT-05:00) America/New_York,-14400.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g8269681,"[40.702081, -74.312658]","[40.701753, -74.312177]",1.857,9.1,True,158.9,190.0,False,True,25.6,25.4,6279209713.0,6279209713,C2A37391-8D88-4DEA-AEF1-2206722EB8A5.fit,False,0,0,False,52122836,1,a5906339238,_slwFbeqdMPYGZWp@m@fAH[xAeDGFWt@cA`Cf@uAN]Xa@Zy@[v@s@fAIPERJ_@|AkCGFa@hAPa@LMCJO\MPR_@R[QZQb@AC@EVk@HKS\M`@ED?SDYPq@FGF?Ux@[z@FEHS@YVy@DIBJI^Yj@MPLc@T_@Sf@Xm@BIYn@MNDQNUPa@DLCLa@h@j@qA,2
43,2,Morning Run,1773.8,485,551,0.0,Run,Run,,5906339365,2021-08-25T13:37:41Z,2021-08-25T09:37:41Z,(GMT-05:00) America/New_York,-14400.0,,,,4,0,0,1,0,False,False,False,False,everyone,False,g8269681,"[40.701575, -74.312095]","[40.701759, -74.312191]",3.657,7.1,True,165.8,191.0,False,True,25.7,25.1,6279209901.0,6279209901,B03392D1-C672-47D7-A488-46058585E50C.fit,False,1,0,False,52122836,1,a5906339365,yolwFraqdMe@WsAk@YFON[j@Y|@Q~@Gh@?p@D`@JNHFLBTATIVS\m@bAuCAMGODX@AC_@Mg@KQSOMEW?OFWTmAfCO`@GV?b@DTJTNRZRLBVCPKHIl@qAv@sB?[CM?XQp@FY?GWo@KOIAQB[P{@~@W\S`@EJG^@TJ\HNVLPDXCLGJK|AqDD[CU@EBh@@K@SCMKYOQYMUCYFQJQVqArCG`@Dj@HPVT`@NRENIZc@t@aB`@eAFc@,2
44,2,Sprints ,794.9,473,611,0.0,Run,Run,0.0,5906339649,2021-08-16T15:05:34Z,2021-08-16T11:05:34Z,(GMT-05:00) America/New_York,-14400.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g8269681,"[40.682897, -74.429675]","[40.683266, -74.429672]",1.681,6.1,True,167.3,182.0,False,True,68.6,67.4,6279210183.0,6279210183,BC5121BB-F13B-41B0-9074-A39A37C44325.fit,False,0,0,False,52122836,1,a5906339649,a{hwFn`heMCBG?D@YIHALDABM@]GG?@BG?AA@AHAOAXB\FWDUCMIHCJ@FDEDK?IA@GN@BBYA@EHAT?@BEBS@@CL?NB?@IDM?KEDMJA@DEBM@EAPER@BDCB]IC@?D@C,2
45,2,We love the intervals,4928.8,1607,2214,0.0,Run,Run,0.0,5906339589,2021-08-14T12:43:04Z,2021-08-14T08:43:04Z,(GMT-05:00) America/New_York,-14400.0,,,,3,1,0,2,0,False,False,False,False,everyone,False,g8269681,"[40.702881, -74.313046]","[40.701827, -74.312012]",3.067,6.7,True,173.4,198.0,False,True,25.7,25.1,6279210081.0,6279210081,FBC75433-4B1B-4052-B99D-751E216C8EEC.fit,False,3,0,False,52122836,1,a5906339589,_xlwFpgqdMJj@PVTPP@HEBBJ?XYfAgCVe@H[Bg@E[Q]UMKCID]?KHCDC?INIXILOd@OLQ\KJMb@Ad@BRHZf@`@RHB?RG`@kAGXMX?DBA?BB?jAuCTe@FUGc@KWQSWMYIOH[d@Ob@e@bA[ZGX?l@H\JRTJn@HNCLKr@gBd@eAAgAISSQe@MI?WDSr@o@nAW\O\AZ@d@DNDFNL^Jf@BHE^s@dAiCBc@CUIYMMOIYGUKEDU^y@pBa@h@Mf@B`@TZPJ\FX@JBHC^u@j@_BZs@?OCUQ[QQSIa@GUJU`@c@lA_@h@IVCl@@RLZLJVJj@@REzAkDJa@Cc@GSKSQKUGi@CCBQf@[r@[l@UVING~@@RJTTNRD^@VGf@}@f@sAZq@BWCOMW[U]GSKK?KRGTo@rAY`@OZG\BVBRLZLPXL^?HAPWXi@|@oBH]@y@CQGOSKWIg@@I@M^q@xAOVUVGNA`@Fb@JVZTr@FDALY?GECE@CDIZSFTGHSHMIVF?BERa@nA}C?a@EQOa@OMSGWAQBCBGNG^Yt@U^_@b@M\?RBVHRTXNF\@P?LIDIAEEAIFEVEDSDMGGGMGWWQ]EYVML]BK\m@J_@\{@ZS`@ERFJLHT,2
46,2,Evening Run,1185.4,506,707,3.4,Run,Run,,5755969234,2021-08-07T00:33:21Z,2021-08-06T20:33:21Z,(GMT-05:00) America/New_York,-14400.0,,,,0,3,0,1,0,False,False,False,False,everyone,False,g8269681,"[40.687824, -74.330611]","[40.687959, -74.330171]",2.343,6.8,True,146.8,175.0,False,True,44.8,41.3,6121862185.0,6121862185,A187E396-1E37-4CF2-A3B5-3BBAD3521648.fit,False,0,0,False,52122836,1,a5755969234,s}iwFrmtdMz@gB`@q@b@g@RC`@TXX\h@N`@J\@RALSl@,2
47,2,Explosive ,2738.6,1347,2510,0.0,Run,Run,0.0,5755969306,2021-08-05T20:21:14Z,2021-08-05T16:21:14Z,(GMT-05:00) America/New_York,-14400.0,,,,0,3,0,1,0,False,False,False,False,everyone,False,g8269681,"[40.13008, -74.051409]","[40.12982, -74.051532]",2.033,7.4,True,159.0,194.0,False,True,6.4,5.4,6121862228.0,6121862228,F55EABB4-0E60-466A-A7F6-BF0B728D8072.fit,False,0,0,False,52122836,1,a5755969306,_||sFhd~bMtA~@NHJ@FADETa@H_@B_@AGGK[W{Aw@SISEOPK`@Eb@@RHHLDb@Tg@WSS`Ad@m@Wd@VOGQICGFFEBCGAQDIJ?PFFJ?FUKSS^THJADIAWOQQCGLJJTMEEMBE\LTPEBKEo@i@z@h@KEOMKOCKFLDVM?EIAEJ@NDPJBDG?IE[WKMj@d@LNCASQSSKOLLN^MBNNKGACXFj@\NNg@Sw@g@ZJPJg@e@ACLLG?GCNFHJ^T^XcAi@KOB?@BA@d@RLL?By@e@BAPHpAz@D@?A[KXTSSNDACa@QVNLLFEACYMIA`AVUM_@KK?HJNJTHR@IIYMWIG?NRNHVFJ@JCHOHWHe@@YQOYOWGWAMNKb@Eh@BNDBAB?K,2
48,2,FIFA women’s ar fitness test hurts,4175.4,1411,1657,0.0,Run,Run,0.0,5732048058,2021-08-03T13:28:57Z,2021-08-03T09:28:57Z,(GMT-05:00) America/New_York,-14400.0,,,,0,3,0,2,0,False,False,False,False,everyone,False,g8269681,"[40.170113, -74.059393]","[40.170167, -74.059402]",2.959,8.9,True,183.8,195.0,False,True,14.8,13.9,6096866245.0,6096866245,D2E6B2F3-0DCA-465D-A565-A95141E97188.fit,False,0,0,False,52122836,1,a5732048058,evdtFfv_cMgBLo@H[?GBKNCH?TF^FNBJJRFBj@LV?p@CbAORMD[Bo@Am@IMKEiCH_ANOHGJKf@?VRn@VP|@DbC[LGHUCg@Ka@MYIGOGy@Ea@@_ALUHIJERCX@b@H^JTLFx@Gh@?|ASJGLOBYYuAIMIC}@@aCROHGJEPA^Db@LZPTFB`AGjAKZ?VGLKDUAg@Qs@KQMCc@AyBD_@JIFGHKVCR@b@FTNV^LXGZ?~@I|@ENELIV]DYEg@Oa@OKUE_ALsBJMB]TEJCNB^FVVb@LDj@FV?`AI|@QJGDGBQ?g@G_@Qe@KEm@EkABeATKJENCh@DZRj@THt@@`CWFCNODQ@_@Ie@Si@UC_CHw@HMFEJGX@j@Pn@HLLBn@?lAG|@OHEHO@c@Ee@KYC[EGIAqBRw@DQBMHORGPCb@@PFVJPLJPBhCOt@KNIJODQBO?a@COQe@IGKAkCHi@HYJMVEj@@^Vf@VHd@?rAK`AMJIF[@g@CWO_@KK]EE@,2
49,2,It was nice outside today,4881.9,1808,1832,22.0,Run,Run,0.0,5446877283,2021-06-10T13:32:25Z,2021-06-10T09:32:25Z,(GMT-05:00) America/New_York,-14400.0,,,,0,5,1,1,0,False,False,False,False,everyone,False,g8269681,"[40.688768, -74.33101]","[40.68864, -74.330797]",2.7,4.1,True,175.1,187.0,False,True,45.5,38.3,5799097684.0,5799097684,3EAEF107-8D58-4A7E-A5C4-FB2B29B47116.fit,False,0,0,False,52122836,1,a5446877283,g~iwF|mtdM~A_DJ[Lu@kAyAYUUGSXOX}@hCYn@g@x@a@^WK]WgAsAYYQIIDW\y@rBgBpDOf@GZT^vDhDfBfBpC|Cz@bAxAzAjAtAzAhAbBxAv@h@^XX^PXl@bBB\G\g@~AEVALFn@Ad@G^KZMV_AnAcAzBkApB}@tAuAbDWZMDSBQCWMc@a@[m@D[Hc@L[v@wA~@uBj@_ATc@L_@F]IMoAcAoAwA_@SMAQNMVi@bBq@nAgAnCOTQNO@SESMUQ_BuBuAgAuAwAiA}@u@cAc@e@mCcCmBqBQSKSEKAQLg@Ri@hCcFn@{AdBsDfDuGn@iBtAqC~@}BXe@f@i@LKLEL@JB`@\fArAXLNAZg@l@mBtAgC\a@VDb@V^d@\v@DN@RMj@O^qAnC,2
50,2,It’s so hot I’m disgusted ,4658.6,1832,1840,26.5,Run,Run,0.0,5438563146,2021-06-08T13:33:40Z,2021-06-08T09:33:40Z,(GMT-05:00) America/New_York,-14400.0,,,,0,3,0,1,0,False,False,False,False,everyone,False,g8269681,"[40.688458, -74.330875]","[40.68712, -74.329517]",2.543,3.9,True,179.7,197.0,False,True,44.8,31.0,5790423759.0,5790423759,71E3B7E2-A1C3-49FF-B842-0DEB0F8D59E8.fit,False,0,0,False,52122836,1,a5438563146,u}iwFtmtdM`BoDFYBSM_@U_@o@}@YUMAEB[\gAhBaAvBQXQNK?QGe@YgAoAMUEOD[Na@|AeChAyChDeHLa@?QUWYIYEsAIc@IiBs@k@_@aDwCaBiBwFaFqEmE{AkB{AmAk@Wc@Gm@@SDSJg@f@g@v@s@z@Q\GX?PNbA?`@e@vAK`BKl@Sn@a@z@K`@?FNXbAdAfAvA\j@Nh@EZKZq@vAWn@ERPXzAtAhDrDnBhB`CfCxBrB~@dAXTTHHCRST_@`@}@Ha@Du@DGB?BRGb@O\s@lAOf@CZJVRV|AzA\RJBDCLIPUrAgChAiCX]\QHALFz@p@\Z\j@@FCP]jAHEb@g@Ze@vCgGVc@TSLBLF\\^h@Rf@CPKTmAvBkB~DGXEZJd@NXl@v@ZVXJLALENKNQzAiC|AcC,2
51,2,Evening Run,4962.7,2439,5780,0.0,Run,Run,,5440588493,2021-06-04T23:27:51Z,2021-06-04T19:27:51Z,(GMT-05:00) America/New_York,-14400.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g8269681,"[40.761268, -74.146543]","[40.761286, -74.146645]",2.035,7.1,True,135.1,186.0,False,True,17.5,17.2,5792545543.0,5792545543,EAF4AF3B-9FB3-47AE-9501-BCC412E461A8.fit,False,0,0,False,52122836,1,a5440588493,{dxwF|vpcMG@`@\e@UP@b@Z@DC?EKTP}@g@B@RJMEOCMGVPj@NBDGASKOQLBJHi@Yh@^HHSQ_@SBBR@^VFJSG[]QCD@BGJ@^XLPKEu@a@ACBEt@h@QAYSOERDAEB@l@Xu@WKM^Nr@h@iAu@NRVPLBLHo@c@HDTNw@]L@EGABKGfAl@OEs@e@`@HVTe@Sj@\WKHFMEYSPF@B]UrAt@g@Ue@[\N^Ti@]f@Zu@c@CABBGCv@\JFBFgAq@^RWEPFXFFABg@?q@G{@K_@@?IxAAvAA@SMXLRP}@i@NBZPm@]z@j@ABGGMGXHNLQQE?B?_@Sl@`@{@g@x@^WME??BFJGGHBLY?DI@c@MFFADUKNDj@\RHOM_@KIKJDCAK?YMD?VLFAC?YKHBACjAp@m@g@l@f@SW]SMENRAA@ED@n@f@@A_@WLNaAe@b@NXV_@UCEPFb@\WUg@QXPJBIGH@y@c@vAz@e@[YMl@\QKG?_@OQCHHj@P[Yr@\WOa@Mn@VMGJ?NH@H[Qi@SUQTHd@VM@QQQI^Rb@JMGm@O,2
52,2,Morning Run,756.1,344,462,0.0,Run,Run,,5440588385,2021-05-30T12:49:02Z,2021-05-30T08:49:02Z,(GMT-05:00) America/New_York,-14400.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g8269681,"[40.277242, -74.088095]","[40.277555, -74.088809]",2.198,4.0,True,174.8,181.0,False,True,40.3,38.8,5792545541.0,5792545541,BEC46A32-1E7D-41A8-B2AA-6B752423CF5F.fit,False,0,0,False,52122836,1,a5440588385,wsytFriecMGfBH??@Yn@CECIBa@Jc@DMFGG\Sd@BOVaAJM@HAPEREHIBEAAGC}@CNPpB?`@??GY?g@N{@@EB?BJ@XAZETAKB[Py@In@CA?QBa@CRMXw@fA,2
53,2,Afternoon Run,2180.3,1135,3161,0.0,Run,Run,,5440588538,2021-05-29T19:02:12Z,2021-05-29T15:02:12Z,(GMT-05:00) America/New_York,-14400.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g8269681,"[40.551075, -74.372406]","[40.551497, -74.374099]",1.921,4.4,True,128.4,163.0,False,True,26.8,26.4,5792545672.0,5792545672,B706E6CD-9959-41CA-BE9C-7E684FA9D678.fit,False,0,0,False,52122836,1,a5440588538,ecovFpz|dMDDCy@A\@DFBB\Eg@GIBFLfAK}@?f@BC?MGe@DfA@KAJ?W@\IkBAPBt@H`@@[CSCC?`@B?@P@??CCMGu@Bz@@@@]ALDVAU?T@Q?JCA@EKeA?PBNBMAEA@A[FbBCcAGa@JfB@a@ATCs@Dn@A@?GWt@U?w@KM?HxBJj@AVKZJf@BHA?,2
54,2,Afternoon Run,3215.1,1533,3829,0.0,Run,Run,,5440588720,2021-05-29T17:57:38Z,2021-05-29T13:57:38Z,(GMT-05:00) America/New_York,-14400.0,,,,0,2,0,1,0,False,False,False,False,everyone,False,g8269681,"[40.551084, -74.372349]","[40.551039, -74.372376]",2.097,5.3,True,163.8,190.0,False,True,26.8,26.4,5792545756.0,5792545756,B51E7672-0AB9-46A3-81C0-28567B607EF6.fit,False,0,0,False,52122836,1,a5440588720,gcovFdz|dMJj@BDMkBAHD\Ci@@E?`A@B?WBB?C@b@Ge@?B@FB?AOEO?H@LBGAVBXI{@E[D\AW@h@F`@?UCMJnABc@OsABdACs@FjAAGFTKqABj@AGE}@@\BPBx@MmBDr@@@Ek@NtA?PCi@EIA?BZFNIgACQDv@I}@@RFJIc@Fb@D`A?COsBFl@?CEe@LtBEw@Dh@AOKgA?ZJ|@GiABMEA?PJfACy@CSDbA?GBDE}@EWCPDVCSBDCEANHdADK?JEBOCEB[XSVWSQCx@MO}B@KN?THNZNj@,2
55,2,I saw four people I knew,4034.7,1604,1676,29.0,Run,Run,0.0,5440588754,2021-05-27T23:05:47Z,2021-05-27T19:05:47Z,(GMT-05:00) America/New_York,-14400.0,,,,0,2,0,1,0,False,False,False,False,everyone,False,g8269681,"[40.716385, -74.360298]","[40.715567, -74.360582]",2.515,3.8,True,171.3,179.0,False,True,121.4,101.9,5792545781.0,5792545781,93AF5CE9-9F33-40CA-A1A3-E9C4B2ED61B5.fit,False,0,0,False,52122836,1,a5440588754,klowFznzdM?bABrAFn@\vCBt@?r@Gn@Kh@aA~BWz@VdAj@|AfAhCVv@|AfGJf@Dh@Br@CbE@bADp@T~B@ZADSJw@TwAT_CT]R]n@STKJ[JkBPe@@UCYGWKUMYYaAcBIUAU@sBEaHK_E@_AFaC@_B`@qAf@aCv@oGFaAC]EYg@{Aa@cBMq@Gy@c@aKGkDOkCMcE?_AB[FMRGTAlCDfAJT@jBG`BK\@rA`@bAR~Bp@fBb@z@Xf@XpBlBVd@CXIX}AvCuA`DSZOL[CcAU}Bu@mBc@k@S]WEI?OHgATkARg@HGJCZAJBNHRTG`Am@lEMf@_@bAGf@R\TL~C~@TBLAAGKIo@S,2
56,2,Feels nice to run around home again,4809.3,1781,1830,24.7,Run,Run,0.0,5329031289,2021-05-20T14:17:51Z,2021-05-20T10:17:51Z,(GMT-05:00) America/New_York,-14400.0,,,,0,2,0,1,0,False,False,False,False,everyone,False,g8269681,"[40.688149, -74.331192]","[40.687795, -74.330503]",2.7,4.4,True,175.9,192.0,False,True,45.5,38.3,5676133420.0,5676133420,CED794D1-527B-48FB-91B5-9F65660F609B.fit,False,0,0,False,52122836,1,a5329031289,_~iwFvmtdMvAaDPq@Dc@kAuA[[EAGFU\oCvFS\KHWGWO{AuAe@[GAQLU`@o@dBwB|EkA|BoBjEkAtCkB|C{@zB{AvCCRA\BN~@j@h@b@jClCtA~ArEdElAxA|A~APPZNJINSnA{Cn@kAj@kA\c@RINCPBTHZVZ\vAdBXTH@LONUjA_DTe@NWHILGTBl@RT@^k@Xi@J[DYQc@]_@kC{B_E_E{BqBoBsB{DuDwAyA_AiAOU]u@o@_AEOFc@Rk@|CqGP]PQLG^N^\~@dAPNJDB?PWp@aBhAcCTc@XUPDVLv@t@\p@BFATKx@Uz@Wl@mAxB_@|@[jAHN\b@n@j@PFPENMNQtAeC|BmDRBPHNPLPC@_@IS?QHUV,2
57,2,Evening Run,2659.9,1375,3501,0.0,Run,Run,,5320095777,2021-05-15T23:06:56Z,2021-05-15T19:06:56Z,(GMT-05:00) America/New_York,-14400.0,,,,0,2,0,1,0,False,False,False,False,everyone,False,g8269681,"[40.861051, -74.200015]","[40.861578, -74.200535]",1.934,6.3,True,160.7,201.0,False,True,134.1,133.0,5666867098.0,5666867098,B50B7132-6A27-4685-8B40-82461A2C6DF3.fit,False,0,0,False,52122836,1,a5320095777,qtkxFbe{cMX?PDQ@U?y@MjAHc@QOAhAT[AICM?b@BOCf@HSICDOIQCI@HDd@FiAU`APPFICACYCGCp@Lq@QWCR@t@N@B_@Mk@CRBSE@GF?VJl@LiAWPJTBy@ODAF@~@Ra@ETDF?WCIGJEV?JDDDGHWIs@GXEP@ZHI@c@Kd@LBBo@Kb@JSCEC\Bk@CUG\@KEJ?d@FLFw@G[Iv@HWAe@MFPLv@Nk@HILC?Fc@EOGD?j@JaAIJb@AZPf@j@hAa@OqAYII?I,2
58,2,Afternoon Run,3234.8,1671,4041,0.0,Run,Run,,5320095889,2021-05-15T21:59:19Z,2021-05-15T17:59:19Z,(GMT-05:00) America/New_York,-14400.0,,,,0,2,0,1,0,False,False,False,False,everyone,False,g8269681,"[40.8609, -74.200067]","[40.8612, -74.199851]",1.936,5.7,True,170.0,201.0,False,True,134.1,132.4,5666867182.0,5666867182,E7BBF58E-B376-4E69-9260-677E24E924A3.fit,False,0,0,False,52122836,1,a5320095889,sskxFle{cMN@sA]j@HVJK?@AJ?NBBBkAURFt@HEAF?s@GECl@DU@KEKMTNXFUMHAPD_@?LFRAMDQAWGh@FGAKBGGMCh@HcAI\Fh@AC@]?UEGE|@HeAKhARIGy@EKG^PBA]IEEJ?C?|@NFD]Ae@ULDXP?BEBEC?IEIUCE@KEP@b@LKME?IDNHEBn@F_@KG?c@MdANHAOEWCE@?FE@CALEf@Dg@CYCCC\FE?KCCEH?JBJH?BG@OIBCL@JD@BJ@K@MEZBMB@@B?MWHFCFW?\d@B\Ij@@l@AD_AMg@SKII[JEKFJNXHhAf@RIBk@EESMq@KKGEIASF_@JURS,2
59,2,Evening Run,210.6,94,2175,0.0,Run,Run,,5320097715,2021-05-09T23:05:21Z,2021-05-09T19:05:21Z,(GMT-05:00) America/New_York,-14400.0,,,,0,2,0,1,0,False,False,False,False,everyone,False,g8269681,"[40.763475, -74.42741]","[40.763524, -74.427492]",2.24,2.2,True,113.0,163.0,False,True,103.9,103.8,5666869068.0,5666869068,9997847E-D5C3-46B9-9E5F-77ECBA81FD65.fit,False,0,0,False,52122836,1,a5320097715,urxwFhrgeMKTCBDIACHAAF?G?BEB,2
